0.767 1 "incongruent" "S"
0.575 1 "congruent" "S"
1.121 1 "incongruent" "S"
0.61 1 "congruent" "S"
1.055 1 "congruent" "S"
0.677 0 "incongruent" "S"
0.819 1 "congruent" "S"
0.782 1 "incongruent" "S"
0.688 1 "congruent" "S"
0.697 1 "congruent" "S"
1.398 1 "incongruent" "S"
1.187 1 "incongruent" "S"
0.6 1 "incongruent" "S"
1.135 1 "congruent" "S"
0.684 1 "congruent" "S"
0.97 1 "incongruent" "S"
0.753 1 "congruent" "S"
1.037 1 "incongruent" "S"
0.871 1 "congruent" "S"
0.788 1 "congruent" "S"
0.562 1 "congruent" "S"
0.816 1 "congruent" "S"
0.669 1 "congruent" "S"
0.801 1 "incongruent" "S"
0.725 1 "congruent" "S"
0.787 1 "incongruent" "S"
0.38 1 "incongruent" "S"
0.555 1 "congruent" "S"
0.834 1 "incongruent" "S"
1.255 1 "congruent" "S"
0.413 1 "congruent" "S"
0.608 1 "incongruent" "S"
0.351 1 "congruent" "S"
0.413 1 "incongruent" "S"
1.354 1 "incongruent" "S"
0.703 1 "congruent" "S"
0.484 1 "congruent" "S"
0.626 1 "congruent" "S"
0.622 1 "congruent" "S"
1.042 1 "incongruent" "S"
0.853 1 "incongruent" "S"
0.579 1 "congruent" "S"
0.794 1 "congruent" "S"
0.4 1 "incongruent" "S"
0.653 1 "incongruent" "S"
0.857 1 "congruent" "S"
0.487 1 "congruent" "S"
1.23 1 "incongruent" "S"
0.915 0 "incongruent" "S"
1.449 1 "incongruent" "S"
1.311 1 "incongruent" "S"
1.165 1 "incongruent" "S"
0.475 1 "incongruent" "S"
1.091 1 "incongruent" "S"
0.855 1 "incongruent" "S"
0.772 1 "congruent" "S"
1.297 1 "congruent" "S"
0.911 1 "congruent" "S"
0.757 1 "incongruent" "S"
1.011 1 "incongruent" "S"
0.713 1 "congruent" "S"
0.679 1 "congruent" "S"
0.7 1 "congruent" "S"
0.445 1 "congruent" "S"
0.652 1 "congruent" "S"
1.085 1 "congruent" "S"
0.813 0 "incongruent" "S"
1.382 0 "incongruent" "S"
1.353 1 "incongruent" "S"
0.743 1 "congruent" "S"
0.805 1 "incongruent" "S"
0.802 1 "incongruent" "S"
0.903 1 "incongruent" "S"
1.045 1 "incongruent" "S"
0.563 1 "incongruent" "S"
0.823 1 "incongruent" "S"
0.766 1 "incongruent" "S"
0.932 1 "congruent" "S"
0.633 1 "incongruent" "S"
0.943 1 "incongruent" "S"
0.965 1 "incongruent" "S"
0.811 1 "incongruent" "S"
0.817 1 "incongruent" "S"
0.595 1 "congruent" "S"
0.473 1 "congruent" "S"
0.605 1 "congruent" "S"
1.162 1 "incongruent" "S"
0.712 1 "congruent" "S"
0.593 1 "congruent" "S"
1.074 1 "incongruent" "S"
0.792 1 "incongruent" "S"
0.614 1 "congruent" "S"
0.636 1 "congruent" "S"
0.594 1 "congruent" "S"
0.606 1 "congruent" "S"
0.527 1 "incongruent" "S"
0.611 1 "congruent" "S"
0.666 1 "incongruent" "S"
0.74 1 "congruent" "S"
0.913 1 "incongruent" "S"
