0.781 1 "incongruent" "S"
0.963 1 "incongruent" "S"
0.595 1 "incongruent" "S"
0.839 1 "incongruent" "S"
0.962 1 "incongruent" "S"
0.89 1 "incongruent" "S"
0.817 1 "incongruent" "S"
0.851 1 "incongruent" "S"
0.69 1 "congruent" "S"
0.83 1 "incongruent" "S"
0.529 1 "congruent" "S"
0.53 1 "congruent" "S"
0.939 1 "incongruent" "S"
0.517 1 "congruent" "S"
0.707 1 "congruent" "S"
0.859 1 "incongruent" "S"
0.77 1 "incongruent" "S"
1.039 1 "incongruent" "S"
0.803 1 "incongruent" "S"
0.689 1 "congruent" "S"
0.801 1 "incongruent" "S"
0.991 1 "incongruent" "S"
0.516 1 "congruent" "S"
0.707 1 "incongruent" "S"
0.525 1 "congruent" "S"
0.411 1 "congruent" "S"
0.762 1 "incongruent" "S"
0.817 1 "incongruent" "S"
0.885 1 "incongruent" "S"
0.861 0 "incongruent" "S"
0.617 1 "congruent" "S"
0.721 1 "congruent" "S"
0.597 1 "congruent" "S"
0.54 1 "congruent" "S"
0.514 1 "congruent" "S"
0.505 1 "congruent" "S"
0.769 1 "incongruent" "S"
0.637 1 "incongruent" "S"
0.676 1 "congruent" "S"
0.728 1 "incongruent" "S"
0.48 1 "congruent" "S"
0.526 1 "congruent" "S"
0.853 1 "incongruent" "S"
0.553 1 "congruent" "S"
0.808 1 "incongruent" "S"
0.402 1 "congruent" "S"
0.545 1 "congruent" "S"
0.431 1 "congruent" "S"
0.645 1 "congruent" "S"
0.596 1 "incongruent" "S"
0.606 1 "incongruent" "S"
0.494 1 "congruent" "S"
0.531 1 "congruent" "S"
0.761 1 "incongruent" "S"
0.535 1 "incongruent" "S"
0.585 1 "congruent" "S"
1.345 1 "incongruent" "S"
0.422 1 "incongruent" "S"
0.556 1 "congruent" "S"
0.882 0 "incongruent" "S"
0.703 1 "incongruent" "S"
0.491 1 "congruent" "S"
0.658 1 "congruent" "S"
0.57 1 "congruent" "S"
0.656 0 "incongruent" "S"
0.675 1 "congruent" "S"
0.536 1 "congruent" "S"
1.063 1 "congruent" "S"
1.113 1 "incongruent" "S"
0.525 1 "congruent" "S"
0.657 1 "congruent" "S"
0.616 1 "congruent" "S"
0.846 1 "congruent" "S"
0.755 1 "congruent" "S"
0.712 1 "incongruent" "S"
0.696 1 "congruent" "S"
0.897 1 "incongruent" "S"
0.656 1 "congruent" "S"
0.582 1 "congruent" "S"
0.558 1 "incongruent" "S"
0.618 1 "congruent" "S"
0.865 1 "incongruent" "S"
0.535 1 "incongruent" "S"
1.118 1 "incongruent" "S"
0.919 1 "incongruent" "S"
0.547 1 "congruent" "S"
0.874 1 "incongruent" "S"
0.813 1 "incongruent" "S"
0.597 1 "congruent" "S"
0.731 1 "incongruent" "S"
0.647 1 "congruent" "S"
0.465 1 "congruent" "S"
0.502 1 "congruent" "S"
0.399 1 "incongruent" "S"
0.472 1 "congruent" "S"
0.633 1 "incongruent" "S"
0.551 1 "incongruent" "S"
0.482 1 "congruent" "S"
0.518 1 "incongruent" "S"
0.6 1 "congruent" "S"
0.58 1 "congruent" "S"
0.635 1 "incongruent" "S"
0.648 1 "congruent" "S"
0.959 1 "incongruent" "S"
0.739 1 "congruent" "S"
0.521 1 "congruent" "S"
0.806 1 "incongruent" "S"
0.597 1 "congruent" "S"
0.635 0 "incongruent" "S"
1.259 1 "incongruent" "S"
0.892 1 "incongruent" "S"
0.609 1 "congruent" "S"
0.679 1 "incongruent" "S"
1.137 1 "incongruent" "S"
0.965 1 "incongruent" "S"
0.627 1 "congruent" "S"
0.554 1 "congruent" "S"
0.626 1 "incongruent" "S"
0.731 1 "incongruent" "S"
0.985 1 "incongruent" "S"
0.784 1 "incongruent" "S"
0.595 1 "congruent" "S"
0.722 1 "congruent" "S"
0.46 1 "congruent" "S"
0.748 1 "incongruent" "S"
0.674 1 "incongruent" "S"
0.7 1 "incongruent" "S"
0.676 1 "congruent" "S"
0.786 1 "incongruent" "S"
0.59 1 "incongruent" "S"
0.929 1 "congruent" "S"
0.553 1 "congruent" "S"
0.862 1 "incongruent" "S"
0.705 1 "incongruent" "S"
0.637 1 "congruent" "S"
0.66 1 "incongruent" "S"
0.571 1 "incongruent" "S"
0.607 1 "congruent" "S"
0.542 1 "congruent" "S"
0.492 1 "congruent" "S"
0.439 1 "incongruent" "S"
0.813 1 "incongruent" "S"
0.501 1 "congruent" "S"
0.604 1 "incongruent" "S"
0.527 1 "congruent" "S"
0.648 1 "incongruent" "S"
0.502 1 "congruent" "S"
0.442 1 "congruent" "S"
0.434 1 "incongruent" "S"
0.519 1 "congruent" "S"
0.444 1 "congruent" "S"
0.764 1 "incongruent" "S"
0.482 1 "congruent" "S"
0.772 1 "incongruent" "S"
0.611 1 "congruent" "S"
0.609 1 "incongruent" "S"
0.621 1 "incongruent" "S"
0.778 1 "incongruent" "S"
0.599 1 "incongruent" "S"
0.843 1 "congruent" "S"
0.628 1 "congruent" "S"
0.479 1 "congruent" "S"
0.616 1 "congruent" "S"
0.973 1 "congruent" "S"
0.684 1 "incongruent" "S"
0.713 1 "congruent" "S"
0.625 1 "incongruent" "S"
0.429 1 "congruent" "S"
0.852 1 "incongruent" "S"
0.506 1 "congruent" "S"
0.484 1 "congruent" "S"
0.539 1 "congruent" "S"
0.546 1 "congruent" "S"
0.548 1 "congruent" "S"
0.492 1 "congruent" "S"
0.526 1 "incongruent" "S"
0.75 1 "incongruent" "S"
0.484 1 "congruent" "S"
0.626 1 "congruent" "S"
0.473 1 "incongruent" "S"
0.756 1 "congruent" "S"
0.523 0 "incongruent" "S"
0.557 1 "congruent" "S"
0.877 1 "incongruent" "S"
0.554 1 "incongruent" "S"
1.049 1 "incongruent" "S"
0.832 1 "congruent" "S"
0.722 1 "congruent" "S"
1.401 1 "incongruent" "S"
0.729 1 "congruent" "S"
0.73 1 "incongruent" "S"
0.929 1 "incongruent" "S"
