0.915 NA "incongruent" "S"
0.621 NA "incongruent" "S"
0.56 NA "congruent" "S"
0.68 NA "incongruent" "S"
0.884 NA "congruent" "S"
0.696 NA "incongruent" "S"
0.561 NA "congruent" "S"
0.967 NA "incongruent" "S"
0.624 NA "congruent" "S"
0.932 NA "incongruent" "S"
1.213 NA "incongruent" "S"
0.628 NA "congruent" "S"
1.254 NA "incongruent" "S"
0.804 NA "incongruent" "S"
0.775 NA "congruent" "S"
0.686 NA "incongruent" "S"
1.175 NA "incongruent" "S"
0.607 NA "congruent" "S"
0.552 NA "congruent" "S"
0.837 NA "incongruent" "S"
0.513 NA "incongruent" "S"
0.513 NA "congruent" "S"
0.94 NA "congruent" "S"
1.076 NA "incongruent" "S"
1.132 NA "congruent" "S"
0.873 NA "incongruent" "S"
0.604 NA "incongruent" "S"
0.598 NA "congruent" "S"
0.53 NA "congruent" "S"
0.407 NA "congruent" "S"
0.714 NA "congruent" "S"
0.593 NA "congruent" "S"
0.851 NA "incongruent" "S"
1.046 NA "congruent" "S"
0.543 NA "congruent" "S"
0.784 NA "incongruent" "S"
1.17 NA "incongruent" "S"
0.722 NA "congruent" "S"
0.914 NA "incongruent" "S"
0.524 NA "incongruent" "S"
0.514 NA "incongruent" "S"
0.503 NA "congruent" "S"
0.526 NA "congruent" "S"
0.822 NA "incongruent" "S"
0.519 NA "incongruent" "S"
0.63 NA "incongruent" "S"
0.834 NA "incongruent" "S"
0.79 NA "congruent" "S"
1.491 NA "incongruent" "S"
0.683 NA "incongruent" "S"
0.558 NA "congruent" "S"
0.54 NA "congruent" "S"
0.531 NA "incongruent" "S"
0.624 NA "incongruent" "S"
0.798 NA "incongruent" "S"
0.475 NA "congruent" "S"
0.565 NA "congruent" "S"
0.991 NA "incongruent" "S"
0.395 NA "incongruent" "S"
0.431 NA "incongruent" "S"
0.47 NA "incongruent" "S"
0.47 NA "incongruent" "S"
0.436 NA "congruent" "S"
0.598 NA "congruent" "S"
0.802 NA "incongruent" "S"
0.508 NA "incongruent" "S"
0.649 NA "congruent" "S"
0.474 NA "congruent" "S"
0.526 NA "congruent" "S"
0.459 NA "congruent" "S"
0.594 NA "congruent" "S"
0.43 NA "congruent" "S"
0.644 NA "incongruent" "S"
0.566 NA "congruent" "S"
0.476 NA "incongruent" "S"
0.915 NA "incongruent" "S"
0.589 NA "congruent" "S"
0.576 NA "congruent" "S"
0.532 NA "congruent" "S"
0.521 NA "congruent" "S"
0.454 NA "congruent" "S"
0.633 NA "congruent" "S"
0.623 NA "incongruent" "S"
0.48 NA "incongruent" "S"
0.538 NA "congruent" "S"
0.999 NA "congruent" "S"
0.443 NA "incongruent" "S"
0.622 NA "incongruent" "S"
0.814 NA "incongruent" "S"
0.559 NA "congruent" "S"
0.571 NA "incongruent" "S"
0.55 NA "congruent" "S"
0.415 NA "congruent" "S"
0.649 NA "congruent" "S"
0.768 NA "congruent" "S"
0.512 NA "congruent" "S"
0.424 NA "congruent" "S"
0.636 NA "incongruent" "S"
0.408 NA "congruent" "S"
0.545 NA "incongruent" "S"
0.422 NA "incongruent" "S"
0.476 NA "congruent" "S"
0.378 NA "congruent" "S"
0.377 NA "incongruent" "S"
