1 0.385 "L" "S"
1 0.953 "L" "S"
1 0.361 "L" "S"
1 0.349 "L" "S"
1 0.539 "L" "S"
1 0.623 "L" "S"
1 0.373 "L" "S"
1 0.506 "L" "S"
1 0.461 "L" "S"
1 0.47 "L" "S"
1 0.412 "L" "S"
1 0.467 "L" "S"
1 0.443 "L" "S"
1 0.47 "L" "S"
1 0.458 "L" "S"
1 0.41 "L" "S"
1 0.421 "L" "S"
1 0.464 "L" "S"
0 0.344 "L" "S"
1 0.422 "L" "S"
1 0.398 "L" "S"
1 0.498 "L" "S"
1 0.39 "L" "S"
1 0.512 "L" "S"
1 0.611 "L" "S"
1 0.576 "L" "S"
0 0.473 "H" "S"
0 0.393 "H" "S"
1 0.639 "H" "S"
0 0.762 "H" "S"
0 0.564 "H" "S"
0 0.483 "H" "S"
1 0.841 "H" "S"
0 0.784 "H" "S"
1 0.681 "H" "S"
0 0.719 "H" "S"
0 0.69 "H" "S"
0 0.497 "H" "S"
1 0.625 "H" "S"
1 0.568 "H" "S"
0 0.611 "H" "S"
1 0.548 "H" "S"
0 0.513 "H" "S"
0 0.792 "H" "S"
0 0.892 "H" "S"
1 0.559 "H" "S"
0 0.635 "H" "S"
0 0.562 "H" "S"
0 0.516 "H" "S"
0 0.593 "H" "S"
0 0.963 "H" "S"
0 0.529 "H" "S"
0 0.511 "H" "S"
0 0.486 "H" "S"
0 0.449 "H" "S"
0 0.798 "H" "S"
1 0.739 "H" "S"
0 0.558 "H" "S"
1 0.719 "H" "S"
1 0.55 "H" "S"
1 0.756 "H" "S"
1 0.451 "H" "S"
1 0.483 "H" "S"
0 0.618 "H" "S"
1 0.773 "H" "S"
0 0.697 "H" "S"
1 0.628 "H" "S"
1 0.458 "H" "S"
0 0.805 "H" "S"
1 0.588 "M" "S"
1 0.682 "M" "S"
1 0.669 "M" "S"
1 0.477 "M" "S"
1 0.481 "M" "S"
1 0.778 "M" "S"
1 0.608 "M" "S"
1 0.719 "M" "S"
1 0.549 "M" "S"
1 0.514 "M" "S"
1 0.433 "M" "S"
1 0.837 "M" "S"
1 0.61 "M" "S"
1 0.744 "M" "S"
1 0.495 "M" "S"
1 0.538 "M" "S"
1 0.492 "M" "S"
1 0.575 "M" "S"
1 0.573 "M" "S"
1 0.752 "M" "S"
1 0.498 "M" "S"
1 0.44 "M" "S"
1 0.483 "M" "S"
1 0.482 "M" "S"
1 0.548 "M" "S"
1 0.505 "M" "S"
1 0.414 "M" "S"
1 0.604 "M" "S"
1 0.693 "M" "S"
1 0.545 "M" "S"
1 0.464 "M" "S"
1 0.638 "M" "S"
1 0.603 "M" "S"
1 0.859 "M" "S"
1 0.836 "M" "S"
1 0.531 "M" "S"
1 0.529 "M" "S"
1 0.506 "M" "S"
1 0.875 "M" "S"
1 0.559 "M" "S"
1 0.5 "M" "S"
1 0.656 "M" "S"
1 0.779 "M" "S"
1 0.666 "M" "S"
1 0.674 "M" "S"
1 0.606 "M" "S"
1 0.582 "M" "S"
1 0.625 "M" "S"
1 0.455 "M" "S"
1 0.532 "M" "S"
1 0.59317 "M" "A"
1 0.487 "M" "A"
1 0.499 "M" "A"
1 0.527 "M" "A"
1 0.42 "M" "A"
1 0.505 "M" "A"
1 0.541 "M" "A"
1 0.482 "M" "A"
1 0.694 "M" "A"
1 0.576 "M" "A"
0 0.5 "M" "A"
1 0.48 "M" "A"
1 0.581 "M" "A"
1 0.498 "M" "A"
1 0.918 "M" "A"
1 0.611 "M" "A"
1 0.824 "M" "A"
1 0.5 "M" "A"
1 0.521 "M" "A"
1 0.525 "M" "A"
1 0.546 "M" "A"
1 0.543 "M" "A"
1 0.363 "M" "A"
1 0.967 "H" "A"
0 0.723 "H" "A"
0 0.784 "H" "A"
0 0.629 "H" "A"
0 0.625 "H" "A"
0 0.454 "H" "A"
0 0.387 "H" "A"
0 0.503 "H" "A"
1 0.476 "H" "A"
0 0.576 "H" "A"
0 0.557 "H" "A"
0 0.56 "H" "A"
0 0.484 "H" "A"
0 0.457 "H" "A"
0 0.55 "H" "A"
1 0.738 "H" "A"
1 0.543 "H" "A"
0 0.604 "H" "A"
0 0.664 "H" "A"
0 0.645 "H" "A"
0 0.53 "H" "A"
0 0.662 "H" "A"
0 0.626 "H" "A"
