1 0.406 "L" "S"
0 0.231 "L" "S"
1 0.52 "L" "S"
1 0.404 "L" "S"
1 0.241 "L" "S"
1 0.976 "H" "S"
1 0.94 "H" "S"
1 0.841 "H" "S"
1 0.805 "H" "S"
1 0.626 "H" "S"
1 0.719 "H" "S"
1 0.987 "H" "S"
1 0.719 "H" "S"
1 0.731 "H" "S"
1 0.824 "H" "S"
1 0.533 "H" "S"
0 0.265 "H" "S"
1 0.558 "H" "S"
1 0.954 "H" "S"
1 0.691 "H" "S"
1 0.96 "H" "S"
1 0.489 "H" "S"
0 0.237 "H" "S"
0 0.242 "H" "S"
0 0.406 "H" "S"
1 0.419 "H" "S"
1 0.344 "H" "S"
1 0.634 "L" "S"
0 0.399 "L" "S"
1 0.852 "L" "S"
1 0.4 "L" "S"
1 0.257 "L" "S"
1 0.469 "L" "S"
1 0.762 "L" "S"
1 0.743 "L" "S"
1 0.595 "L" "S"
1 0.631 "L" "S"
1 0.867 "L" "S"
1 0.624 "L" "S"
1 0.709 "L" "S"
1 0.713 "L" "S"
1 0.758 "L" "S"
1 0.746 "L" "S"
0 0.43 "L" "S"
1 0.851 "L" "S"
1 0.904 "L" "S"
1 0.916 "L" "S"
1 0.784 "L" "S"
1 0.805 "L" "S"
1 0.674 "L" "S"
1 0.654 "L" "S"
1 0.849 "M" "S"
1 0.81 "M" "S"
1 0.742 "M" "S"
1 0.983 "M" "S"
1 0.712 "M" "S"
1 0.821 "M" "S"
1 0.553 "M" "S"
1 0.742 "M" "S"
1 0.683 "M" "S"
1 0.839 "M" "S"
1 0.699 "M" "S"
1 0.599 "M" "S"
1 0.636 "M" "S"
1 0.576 "M" "S"
1 0.733 "M" "S"
1 0.785 "M" "S"
1 0.598 "M" "S"
1 0.626 "M" "S"
1 0.758 "M" "S"
1 0.771 "M" "S"
1 0.68 "M" "S"
1 0.8 "M" "S"
1 0.636 "M" "S"
1 0.808 "M" "S"
1 0.861 "M" "S"
1 0.633 "M" "S"
1 0.606 "M" "S"
1 0.907 "M" "S"
1 0.647 "M" "S"
1 0.524 "M" "S"
1 0.569 "M" "S"
1 0.613 "M" "S"
1 0.682 "M" "S"
1 0.783 "M" "S"
1 0.667 "M" "S"
1 0.655 "M" "S"
1 0.764 "M" "S"
0 0.712 "M" "S"
1 0.769 "M" "S"
1 0.638 "M" "S"
1 0.591 "M" "S"
1 0.628 "M" "S"
1 0.864 "M" "S"
1 0.941 "M" "S"
1 0.878 "H" "S"
1 0.819 "H" "S"
1 0.792 "H" "S"
1 0.892 "H" "S"
1 0.584 "H" "S"
1 0.605 "H" "S"
1 0.817 "H" "S"
1 0.525 "H" "S"
1 0.561 "H" "S"
1 0.75 "H" "S"
1 0.975 "H" "S"
1 0.556 "H" "S"
1 0.689 "H" "S"
1 0.565 "H" "S"
1 0.722 "H" "S"
1 0.695 "H" "S"
1 0.619 "H" "S"
1 0.6 "H" "S"
1 0.596 "H" "S"
0 0.704 "H" "S"
1 0.569 "H" "S"
1 0.638 "H" "S"
1 0.522 "H" "S"
1 0.856 "H" "A"
1 0.716 "H" "A"
1 0.568 "H" "A"
0 0.748 "H" "A"
0 0.958 "H" "A"
1 0.81 "H" "A"
1 0.735 "H" "A"
1 0.66 "H" "A"
1 0.88 "H" "A"
1 0.732 "H" "A"
1 0.665 "H" "A"
1 0.629 "H" "A"
1 0.522 "H" "A"
1 0.622 "H" "A"
1 0.531 "H" "A"
1 0.567 "H" "A"
1 0.636 "H" "A"
1 0.704 "H" "A"
1 0.637 "H" "A"
1 0.809 "H" "A"
1 0.83 "H" "A"
1 0.546 "H" "A"
1 0.51 "M" "A"
1 0.611 "M" "A"
1 0.598 "M" "A"
1 0.779 "M" "A"
1 0.552 "M" "A"
1 0.78 "M" "A"
1 0.953 "M" "A"
0 0.682 "M" "A"
1 0.734 "M" "A"
0 0.587 "M" "A"
1 0.432 "M" "A"
1 0.74 "M" "A"
1 0.481 "M" "A"
1 0.445 "M" "A"
1 0.402 "M" "A"
1 0.679 "M" "A"
1 0.715 "M" "A"
1 0.711 "M" "A"
1 0.708 "M" "A"
1 0.689 "M" "A"
1 0.741 "M" "A"
1 0.697 "M" "A"
1 0.566 "M" "A"
1 0.61 "M" "A"
1 0.521 "M" "A"
1 0.661 "M" "A"
1 0.522 "M" "A"
1 0.51 "M" "A"
1 0.555 "M" "A"
1 0.816 "M" "A"
1 0.996 "M" "A"
1 0.881 "M" "A"
1 0.565 "M" "A"
1 0.506 "M" "A"
1 0.814 "M" "A"
1 0.554 "M" "A"
1 0.871 "M" "A"
1 0.659 "M" "A"
1 0.607 "M" "A"
1 0.547 "M" "A"
1 0.512 "M" "A"
1 0.637 "M" "A"
1 0.758 "M" "A"
1 0.587 "M" "A"
1 0.687 "M" "A"
1 0.699 "M" "A"
1 0.511 "M" "A"
1 0.818 "H" "A"
1 0.63 "H" "A"
1 0.714 "H" "A"
1 0.503 "H" "A"
1 0.62 "H" "A"
1 0.72 "H" "A"
1 0.724 "H" "A"
1 0.761 "H" "A"
1 0.458 "H" "A"
1 0.686 "H" "A"
1 0.651 "H" "A"
1 0.76 "H" "A"
1 0.956 "H" "A"
1 0.545 "H" "A"
1 0.677 "H" "A"
1 0.554 "H" "A"
1 0.926 "H" "A"
1 0.674 "H" "A"
1 0.759 "H" "A"
1 0.779 "H" "A"
1 0.592 "H" "A"
1 0.689 "H" "A"
0 0.861 "H" "A"
1 0.584 "L" "A"
1 0.589 "L" "A"
1 0.473 "L" "A"
1 0.606 "L" "A"
1 0.722 "L" "A"
1 0.43 "L" "A"
1 0.594 "L" "A"
1 0.599 "L" "A"
1 0.556 "L" "A"
1 0.488 "L" "A"
1 0.5 "L" "A"
1 0.793 "L" "A"
1 0.453 "L" "A"
1 0.449 "L" "A"
1 0.501 "L" "A"
1 0.457 "L" "A"
1 0.534 "L" "A"
1 0.442 "L" "A"
1 0.455 "L" "A"
1 0.419 "L" "A"
1 0.472 "L" "A"
1 0.541 "L" "A"
1 0.433 "L" "A"
1 0.853 "L" "A"
1 0.522 "L" "A"
1 0.597 "L" "A"
1 0.593 "L" "A"
1 0.43 "L" "A"
1 0.706 "L" "A"
1 0.527 "L" "A"
1 0.476 "L" "A"
1 0.552 "L" "A"
1 0.5 "L" "A"
1 0.489 "L" "A"
1 0.494 "L" "A"
1 0.53 "L" "A"
1 0.326 "L" "A"
1 0.571 "L" "A"
1 0.711 "L" "A"
1 0.556 "L" "A"
