0 0.44 "H" "S"
0 0.74 "H" "S"
1 0.513 "H" "S"
0 0.861 "H" "S"
1 0.849 "H" "S"
0 0.918 "H" "S"
1 0.491 "H" "S"
1 0.72 "H" "S"
1 0.644 "H" "S"
1 0.912 "H" "S"
1 0.761 "H" "S"
1 0.606 "H" "S"
1 0.743 "H" "S"
1 0.739 "H" "S"
0 0.69 "M" "S"
1 0.807 "M" "S"
1 0.507 "M" "S"
1 0.639 "M" "S"
1 0.556 "M" "S"
1 0.592 "M" "S"
1 0.669 "M" "S"
1 0.761 "M" "S"
1 0.621 "M" "S"
0 0.618 "M" "S"
0 0.659 "M" "S"
0 0.672 "M" "S"
1 0.837 "M" "S"
1 0.561 "M" "S"
1 0.558 "M" "S"
1 0.77 "M" "S"
1 0.619 "M" "S"
1 0.68 "M" "S"
1 0.612 "M" "S"
1 0.732 "M" "S"
1 0.569 "M" "S"
1 0.614 "M" "S"
1 0.621 "M" "S"
1 0.762 "M" "S"
1 0.414 "M" "S"
1 0.658 "M" "S"
1 0.591 "M" "S"
1 0.779 "M" "S"
1 0.639 "M" "S"
1 0.508 "M" "S"
1 0.465 "M" "S"
1 0.613 "M" "S"
1 0.594 "M" "S"
1 0.478 "M" "S"
1 0.563 "M" "S"
1 0.654 "M" "S"
1 0.547 "M" "S"
1 0.535 "M" "S"
1 0.388 "M" "S"
1 0.528 "M" "S"
1 0.637 "M" "S"
1 0.738 "M" "S"
1 0.518 "M" "S"
1 0.643 "M" "S"
1 0.536 "M" "S"
1 0.996 "M" "S"
1 0.511 "L" "S"
1 0.54 "L" "S"
1 0.776 "L" "S"
1 0.452 "L" "S"
1 0.369 "L" "S"
1 0.597 "L" "S"
1 0.514 "L" "S"
1 0.927 "L" "S"
1 0.539 "L" "S"
1 0.336 "L" "S"
1 0.533 "L" "S"
1 0.369 "L" "S"
1 0.35 "L" "S"
1 0.587 "L" "S"
1 0.655 "L" "S"
1 0.604 "L" "S"
0 0.649 "L" "S"
1 0.581 "L" "S"
1 0.514 "L" "S"
1 0.598 "L" "S"
0 0.426 "L" "S"
1 0.495 "L" "S"
1 0.66 "L" "S"
1 0.528 "L" "S"
1 0.588 "L" "S"
1 0.534 "L" "S"
1 0.363 "L" "S"
1 0.343 "L" "S"
1 0.372 "L" "S"
1 0.4 "L" "S"
1 0.332 "L" "S"
1 0.345 "L" "S"
0 0.341 "L" "S"
1 0.433 "L" "S"
1 0.477 "L" "S"
1 0.473 "L" "S"
1 0.478 "L" "S"
1 0.379 "L" "S"
1 0.511 "L" "S"
1 0.564 "L" "S"
1 0.68 "L" "S"
1 0.373 "L" "S"
1 0.362 "L" "S"
1 0.654 "L" "S"
1 0.682 "L" "S"
1 0.503 "L" "S"
1 0.444 "L" "S"
0 0.328 "L" "S"
1 0.388 "L" "S"
1 0.425 "L" "S"
0 0.931 "H" "S"
1 0.68 "H" "S"
0 0.724 "H" "S"
1 0.849 "H" "S"
1 0.853 "H" "S"
1 0.697 "H" "S"
1 0.646 "H" "S"
0 0.451 "H" "S"
0 0.743 "H" "S"
0 0.796 "H" "S"
0 0.769 "H" "S"
1 0.469 "H" "S"
0 0.729 "H" "S"
0 0.909 "H" "S"
